user_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
11,0.42305269794219225,0.4109706438195881,0.08335849240811093,0.4348254582957575,0.05898937378786017,0.2860233668840867,0.1925429013588549,0.38893964190333224,0.41739516744082544,0.19151727573590716,0.9999999999999999,0.4459810979371313,0.46798118524165505,0.13091622579233989,0.4213046970942812,0.32535539036908984,0.3211988034467684,0.10692602594728169,0.3610576340801315,0.3589079878471803,0.2741566001565762,0.12480545466044426,0.09624986396495917,0.49373181062313237,0.25726160976758217,0.14176674606294884,0.13974724565828517,0.0,0.2536689891362597,0.30896331739348704,0.4071856748065461,0.24756634253756155,0.4445438611753678,0.3265383340049052,0.15653260593876372
12,0.41101566539444534,0.3179572013238109,0.5150377940113644,0.28978506774011137,0.06664391364164915,0.10729196075256273,0.3050412248749172,0.2002919758983049,0.3752763982551755,0.3990265921555466,0.4459810979371313,0.9999999999999999,0.5511920049836845,0.39241605364555593,0.5033342054297647,0.41456907042144076,0.29923893849737726,0.0837247238100068,0.34074914576878607,0.4247750048747446,0.3001192877060871,0.2959611019674994,0.32633676625481595,0.3776980401196814,0.43322550297526413,0.14060969604709667,0.2144372489784493,0.11085350557778041,0.03967866366448591,0.3680068686416006,0.39748853354134417,0.48488076923162826,0.42342065161649733,0.4440312484045365,0.34887892539765736
13,0.1870445727421362,0.3926370540158028,0.1644396549837556,0.22621829099587212,0.02000962082646167,0.0,0.44172001860059407,0.22634056297266095,0.21217913589584653,0.13327963495519904,0.46798118524165505,0.5511920049836845,1.0000000000000002,0.2994633822296061,0.39346909433375865,0.5232753144678003,0.09952120168761558,0.02244211125788983,0.22103421370255516,0.29429719487907713,0.31797414690528925,0.12200283112142848,0.1709166680951965,0.2932621526084718,0.338789174763254,0.14572354075995192,0.23915155616238212,0.021301381556408133,0.022238330254427226,0.29388096348012227,0.1223702934887474,0.27712175047952403,0.36428289145335974,0.14470801132471506,0.07083456536257766
14,0.4318072836177996,0.378151813779744,0.42092489362569097,0.25257257331787797,0.3579180835885561,0.3956161462888154,0.3935926380397457,0.355033543461844,0.35222614348915526,0.38310995921356505,0.13091622579233989,0.39241605364555593,0.2994633822296061,1.0,0.3377607929355524,0.304065429495457,0.24614106365563404,0.5405705165957948,0.3551578179290395,0.48032226948709483,0.27783745113321334,0.3377622416175395,0.2910654686689449,0.34966774710062604,0.37425713672978445,0.17282451095887533,0.2904464978012613,0.5487612287417075,0.25006668802202225,0.35683633878819887,0.28313132567749627,0.3127028754893452,0.15515615505001096,0.40339640414826977,0.12323271868753694
15,0.41903755710341295,0.4802593650946255,0.23558191551497898,0.44298749562273626,0.39740698459280116,0.3345971071228721,0.5387701231161266,0.603826325951436,0.5287452445008431,0.5051453102298302,0.4213046970942812,0.5033342054297647,0.39346909433375865,0.3377607929355524,1.0,0.5282765104989554,0.5047336884680494,0.4503410047831118,0.6057668524341895,0.5420414371974926,0.23740510742449625,0.5941002459411006,0.49632065710172696,0.4284811146942461,0.3150865591918879,0.6040538946463563,0.45994270176266483,0.37368621150264425,0.1964296685719181,0.4758518502265002,0.40716974249622806,0.32768376142538813,0.49491743640985697,0.5156845322699959,0.41872768928108883
16,0.4759331465083504,0.5167576987293095,0.2810350403316649,0.2930407129854646,0.2764296049525576,0.18014044393680517,0.3961588237799046,0.3118174903364334,0.359108703599065,0.2457633929477177,0.32535539036908984,0.41456907042144076,0.5232753144678003,0.304065429495457,0.5282765104989554,1.0,0.25105508798490356,0.15552233636627058,0.2445213490956866,0.29169347498550946,0.29646899241439906,0.3475488115949004,0.26168201045119605,0.10989555104919654,0.29082397461339515,0.28155896972138855,0.34354949642311705,0.05080446025904365,0.36229793540359695,0.28821755406197813,0.1528363431279536,0.14020024867528785,0.37170009013507294,0.3433632128056136,0.3216408155071257
17,0.5368990759018872,0.16255761570152588,0.12115008312548782,0.4463642586007815,0.16357332184180493,0.3446010498159914,0.3762030436359747,0.26432483278258867,0.3277878369808699,0.4062637548514989,0.3211988034467684,0.29923893849737726,0.09952120168761558,0.24614106365563404,0.5047336884680494,0.25105508798490356,0.9999999999999997,0.42131869837595715,0.5221633599292408,0.3304134631560625,0.27693607564458306,0.3687138182651573,0.4451391243084855,0.33519039569952824,0.04671816614241176,0.37169574383937615,0.1314285907449442,0.30525121652858384,0.10388138738658989,0.23969510022017615,0.4525368261025099,0.23618311426610872,0.3872132089162904,0.4784999262257979,0.19904971250879497
18,0.3143749271791486,0.29952157384288647,0.3162080033830161,0.31749019285317925,0.3436298323536334,0.32317072918104334,0.39700532900399155,0.5326725123755267,0.2926161244472532,0.4036587793588951,0.10692602594728169,0.0837247238100068,0.02244211125788983,0.5405705165957948,0.4503410047831118,0.15552233636627058,0.42131869837595715,0.9999999999999999,0.45022662963651244,0.5189675435957198,0.19003153623334218,0.48035551812034893,0.498551266085613,0.2413962423803232,0.24900871626432053,0.24825714971511298,0.1101667594735904,0.6747661877456275,0.130330054816859,0.260415248093877,0.5594767604587938,0.35356656955131643,0.12424537842764158,0.5069776490064863,0.2523924915422
19,0.5646512479408169,0.33903132225969096,0.26221862330453294,0.5616045328002508,0.32564636118270995,0.3363492633846891,0.5294187098218254,0.35876721699640457,0.6376708285201589,0.6817898932412704,0.3610576340801315,0.34074914576878607,0.22103421370255516,0.3551578179290395,0.6057668524341895,0.2445213490956866,0.5221633599292408,0.45022662963651244,1.0000000000000002,0.54407605973886,0.31175190923012874,0.48202849809133175,0.5830091975891484,0.3938837074306164,0.2524308793249016,0.45982002390381727,0.30303358509026124,0.48495742645606094,0.3314075853589888,0.37859404340315,0.48931513057219006,0.3432715703651069,0.6207494700137574,0.5032270873259457,0.3681325262389745
20,0.42463796367408807,0.43609498937618696,0.35323694006392686,0.3418949959977507,0.28988753065743883,0.30888915748274776,0.4391872699670346,0.41733846860026774,0.5123833130778217,0.3021513297612718,0.3589079878471803,0.4247750048747446,0.29429719487907713,0.48032226948709483,0.5420414371974926,0.29169347498550946,0.3304134631560625,0.5189675435957198,0.54407605973886,1.0000000000000002,0.44348005608438656,0.5440775657939668,0.30711806731584906,0.4057305310100096,0.5315471687501905,0.30659661574778624,0.1916926160276553,0.4637997903404669,0.41433300240205867,0.5624443953588433,0.3742285155234178,0.3451745160764418,0.4634708133261412,0.16739048411798807,0.27146813479991544
21,0.5645990745854954,0.30160994841298994,0.20099203683775532,0.4166754751394073,0.33981582355140283,0.14257625095543655,0.27270882176219635,0.33529230765090295,0.2458334387146311,0.07201954013156885,0.2741566001565762,0.3001192877060871,0.31797414690528925,0.27783745113321334,0.23740510742449625,0.29646899241439906,0.27693607564458306,0.19003153623334218,0.31175190923012874,0.44348005608438656,1.0000000000000002,0.15715683231612723,0.2705035324284489,0.3768370730850285,0.19589583611674638,0.3888025925255582,0.3087715286604105,0.1131866176931199,0.2808160523745403,0.4833165831682185,0.19761724221384938,0.413842366654737,0.5213022827659012,0.19097303567601243,0.4847804543070471
22,0.3734787216780132,0.35822590422034606,0.18569012926056017,0.39236711009903025,0.2905604194441648,0.1577756706259095,0.4867321552165426,0.4936047780422614,0.524649820549672,0.4275952138363224,0.12480545466044426,0.2959611019674994,0.12200283112142848,0.3377622416175395,0.5941002459411006,0.3475488115949004,0.3687138182651573,0.48035551812034893,0.48202849809133175,0.5440775657939668,0.15715683231612723,1.0000000000000002,0.295745213014464,0.09138533958122015,0.12183252817950119,0.3679594322175353,0.22654171776358364,0.5145444879056765,0.18245491485765222,0.22485824205488011,0.18327424093827044,0.1092933808152326,0.44428907911658877,0.3027859884094799,0.43697919645726735
23,0.34859159715333476,0.20147613885692126,0.18381961633751834,0.15184677442220473,0.1429438724033601,0.2440356864880694,0.40881978349659964,0.25743410889341267,0.28603177637220345,0.48844232706903395,0.09624986396495917,0.32633676625481595,0.1709166680951965,0.2910654686689449,0.49632065710172696,0.26168201045119605,0.4451391243084855,0.498551266085613,0.5830091975891484,0.30711806731584906,0.2705035324284489,0.295745213014464,1.0,0.27412022400871455,0.2875026174746045,0.3507547379813694,0.15525307327117568,0.5670844438158519,0.1737322984839681,0.3007613493446861,0.26520380545485456,0.449127644100381,0.23733967534192807,0.4539202751605553,0.4080164288324477
24,0.39694277707085684,0.20204891361775815,0.44647474200199205,0.551482821232434,0.20706256237237425,0.39927242881279346,0.3291149787390036,0.26756591684419306,0.28066641083256544,0.3409401377265433,0.49373181062313237,0.3776980401196814,0.2932621526084718,0.34966774710062604,0.4284811146942461,0.10989555104919654,0.33519039569952824,0.2413962423803232,0.3938837074306164,0.4057305310100096,0.3768370730850285,0.09138533958122015,0.27412022400871455,0.9999999999999999,0.30364593389865213,0.4520524840858,0.3857586824626621,0.3524798816163325,0.3794901112774939,0.7224025520953299,0.22422257482984426,0.5085558470533953,0.1685578074680463,0.37326629481911916,0.3180972575420057
25,0.2675155978014284,0.5412310323524757,0.4237832308325855,0.237896346625499,0.11600480865797555,0.25254117381475405,0.1923422529691082,0.17000142034321342,0.10794681430033927,0.35736487113354415,0.25726160976758217,0.43322550297526413,0.338789174763254,0.37425713672978445,0.3150865591918879,0.29082397461339515,0.04671816614241176,0.24900871626432053,0.2524308793249016,0.5315471687501905,0.19589583611674638,0.12183252817950119,0.2875026174746045,0.30364593389865213,1.0,0.0918470224769599,0.0,0.2112392732780051,0.32048722775765026,0.34542060960192,0.28832569051127716,0.19316254964858542,0.22878758604185265,0.2747398297946155,0.29614901368963037
26,0.3568612368167965,0.4208083588830119,0.29476731809870743,0.3343357038244124,0.08958356467642424,0.10428444403327564,0.42868155968623517,0.5137523738406142,0.2618506403461751,0.08989773323861917,0.14176674606294884,0.14060969604709667,0.14572354075995192,0.17282451095887533,0.6040538946463563,0.28155896972138855,0.37169574383937615,0.24825714971511298,0.45982002390381727,0.30659661574778624,0.3888025925255582,0.3679594322175353,0.3507547379813694,0.4520524840858,0.0918470224769599,0.9999999999999998,0.39834523682603007,0.16454850098859639,0.05105720595468855,0.5113117776443813,0.1877510334853059,0.18316190355604134,0.252372175164366,0.0975175880842473,0.6373901949044556
27,0.12312161437749798,0.12987412727483785,0.16841677939538327,0.3031807266603564,0.24193449870214323,0.12932824124065911,0.30441717665148205,0.25603379249261043,0.5894262339232325,0.2837378528641229,0.13974724565828517,0.2144372489784493,0.23915155616238212,0.2904464978012613,0.45994270176266483,0.34354949642311705,0.1314285907449442,0.1101667594735904,0.30303358509026124,0.1916926160276553,0.3087715286604105,0.22654171776358364,0.15525307327117568,0.3857586824626621,0.0,0.39834523682603007,1.0,0.20629249932313304,0.31326014089303844,0.23210596102334013,0.055248993547076165,0.4756370849720898,0.14644604284442816,0.24347899105132326,0.4001637030714338
28,0.38145500009494776,0.046576305520097776,0.18758449388545168,0.32828243783968003,0.26758414428644717,0.17569848999744547,0.3422544421353763,0.2659059065360026,0.4292858102490448,0.5070559161210828,0.0,0.11085350557778041,0.021301381556408133,0.5487612287417075,0.37368621150264425,0.05080446025904365,0.30525121652858384,0.6747661877456275,0.48495742645606094,0.4637997903404669,0.1131866176931199,0.5145444879056765,0.5670844438158519,0.3524798816163325,0.2112392732780051,0.16454850098859639,0.20629249932313304,0.9999999999999998,0.2968323068313814,0.4572225461417189,0.14823164678635864,0.19171395053147275,0.1397016939896755,0.27329187051502396,0.21468154661428823
29,0.47076391882509233,0.31189451819521136,0.22670834808112142,0.2898558638512343,0.3287499662469611,0.6302748149814804,0.2815158849111744,0.0549834265921254,0.33116897365811976,0.3386010906698241,0.2536689891362597,0.03967866366448591,0.022238330254427226,0.25006668802202225,0.1964296685719181,0.36229793540359695,0.10388138738658989,0.130330054816859,0.3314075853589888,0.41433300240205867,0.2808160523745403,0.18245491485765222,0.1737322984839681,0.3794901112774939,0.32048722775765026,0.05105720595468855,0.31326014089303844,0.2968323068313814,1.0,0.43954276284100025,0.05404026483282298,0.24806485494187375,0.2541896521579701,0.2104600804678191,0.05545345715293697
30,0.5902704952055173,0.4577182271437885,0.40707983262798164,0.4520875448587199,0.31171290185534645,0.2505355534032464,0.2974559272643658,0.2675256810461154,0.32200738150470753,0.2527296094426254,0.30896331739348704,0.3680068686416006,0.29388096348012227,0.35683633878819887,0.4758518502265002,0.28821755406197813,0.23969510022017615,0.260415248093877,0.37859404340315,0.5624443953588433,0.4833165831682185,0.22485824205488011,0.3007613493446861,0.7224025520953299,0.34542060960192,0.5113117776443813,0.23210596102334013,0.4572225461417189,0.43954276284100025,0.9999999999999999,0.15637205111274557,0.20783081338395137,0.28027312276850913,0.15099419053960586,0.35571649157392377
31,0.31589099463497233,0.25507116045771927,0.4105678927698679,0.5406171586659748,0.29901543116671436,0.21378049803141025,0.3681762917553402,0.39910468925196274,0.21105243561066261,0.499537928320704,0.4071856748065461,0.39748853354134417,0.1223702934887474,0.28313132567749627,0.40716974249622806,0.1528363431279536,0.4525368261025099,0.5594767604587938,0.48931513057219006,0.3742285155234178,0.19761724221384938,0.18327424093827044,0.26520380545485456,0.22422257482984426,0.28832569051127716,0.1877510334853059,0.055248993547076165,0.14823164678635864,0.05404026483282298,0.15637205111274557,0.9999999999999999,0.35711658146156977,0.47844084912337653,0.5792124221156374,0.17115354840310257
32,0.08681774610340527,0.11148201992479478,0.5370894725425785,0.16100607045606513,0.18297993627699083,0.4154659832680874,0.40296299542344405,0.10949142378403835,0.2631603220823695,0.37100278462972675,0.24756634253756155,0.48488076923162826,0.27712175047952403,0.3127028754893452,0.32768376142538813,0.14020024867528785,0.23618311426610872,0.35356656955131643,0.3432715703651069,0.3451745160764418,0.413842366654737,0.1092933808152326,0.449127644100381,0.5085558470533953,0.19316254964858542,0.18316190355604134,0.4756370849720898,0.19171395053147275,0.24806485494187375,0.20783081338395137,0.35711658146156977,0.9999999999999999,0.25373609591799995,0.5137703174468491,0.3428975906606529
33,0.5306427126939717,0.3023965765006075,0.22472039529302978,0.566903345488846,0.5058599747757838,0.10865354727325938,0.5134655374923547,0.29174281249635,0.4097262724765719,0.5301702740445936,0.4445438611753678,0.42342065161649733,0.36428289145335974,0.15515615505001096,0.49491743640985697,0.37170009013507294,0.3872132089162904,0.12424537842764158,0.6207494700137574,0.4634708133261412,0.5213022827659012,0.44428907911658877,0.23733967534192807,0.1685578074680463,0.22878758604185265,0.252372175164366,0.14644604284442816,0.1397016939896755,0.2541896521579701,0.28027312276850913,0.47844084912337653,0.25373609591799995,1.0000000000000002,0.4325934640034655,0.271682966981011
34,0.42559421568340944,0.2697016333934678,0.4314396632864924,0.5324968684355318,0.5434386219395124,0.4364438798084349,0.4229988707076066,0.36213314203441105,0.2749876394576496,0.7634241465754217,0.3265383340049052,0.4440312484045365,0.14470801132471506,0.40339640414826977,0.5156845322699959,0.3433632128056136,0.4784999262257979,0.5069776490064863,0.5032270873259457,0.16739048411798807,0.19097303567601243,0.3027859884094799,0.4539202751605553,0.37326629481911916,0.2747398297946155,0.0975175880842473,0.24347899105132326,0.27329187051502396,0.2104600804678191,0.15099419053960586,0.5792124221156374,0.5137703174468491,0.4325934640034655,1.0,0.24457178426531298
35,0.36615677208955644,0.4044923816975579,0.4146330532732568,0.39179780771400863,0.07484392747466775,0.022492101291854024,0.13795346297067487,0.37712341410180744,0.31763836229648723,0.20137904651218086,0.15653260593876372,0.34887892539765736,0.07083456536257766,0.12323271868753694,0.41872768928108883,0.3216408155071257,0.19904971250879497,0.2523924915422,0.3681325262389745,0.27146813479991544,0.4847804543070471,0.43697919645726735,0.4080164288324477,0.3180972575420057,0.29614901368963037,0.6373901949044556,0.4001637030714338,0.21468154661428823,0.05545345715293697,0.35571649157392377,0.17115354840310257,0.3428975906606529,0.271682966981011,0.24457178426531298,1.0
